genotype_id,crop,site,season,rep,block,row,tree_position,evaluation_date,evaluator,fruit_weight_g,brix_content,skin_color_score,flesh_firmness_kg,disease_resistance_score,tree_vigor_score,yield_kg_per_tree,days_to_maturity,fruit_length_mm,fruit_width_mm
MNG-2019-0001,mango,Tzaneen_C,2024-2025,2,B1,5,11,2025-02-20,JN_01,295.79,15.87,5.0,3.5,6.0,6.0,85.48,149.12,109.47,76.62
MNG-2019-0001,mango,Tzaneen_C,2024-2025,3,B3,8,22,2025-01-27,TM_02,365.98,17.96,6.0,2.89,5.0,8.0,101.44,143.34,92.98,81.25
MNG-2019-0002,mango,Tzaneen_C,2024-2025,1,B1,2,12,2025-03-04,TM_01,344.03,17.19,6.0,7.83,8.0,5.0,83.32,128.23,131.06,85.63
MNG-2019-0002,mango,Tzaneen_C,2024-2025,2,B2,19,7,2025-03-01,TM_02,326.15,16.91,6.0,7.63,8.0,6.0,89.29,122.42,111.53,78.02
MNG-2019-0002,mango,Tzaneen_C,2024-2025,3,B3,4,15,2025-03-09,TM_01,363.4,17.78,4.0,8.65,9.0,6.0,76.75,121.2,124.8,77.96
MNG-2019-0003,mango,Tzaneen_C,2024-2025,1,B2,6,1,2025-01-30,TM_03,367.66,14.35,7.0,5.76,3.0,6.0,94.45,139.55,100.48,79.48
MNG-2019-0003,mango,Tzaneen_C,2024-2025,2,B4,16,11,2025-03-03,JN_01,393.08,12.74,6.0,5.13,3.0,5.0,97.45,,99.26,82.74
MNG-2019-0004,mango,Tzaneen_C,2024-2025,1,B4,1,9,2025-02-28,JN_01,323.04,16.62,6.0,2.03,7.0,6.0,103.63,145.61,79.9,88.19
MNG-2019-0004,mango,Tzaneen_C,2024-2025,2,B1,5,25,2025-02-16,TM_02,333.93,17.04,6.0,-0.2,4.0,6.0,93.84,141.45,90.6,74.15
MNG-2019-0004,mango,Tzaneen_C,2024-2025,3,B2,5,7,2025-02-22,JN_01,333.5,17.73,,-0.71,5.0,6.0,113.76,149.14,82.12,84.21
MNG-2019-0005,mango,Tzaneen_C,2024-2025,1,B1,12,26,2025-01-15,TM_01,422.11,14.51,7.0,4.74,6.0,6.0,88.22,166.1,110.53,99.38
MNG-2019-0005,mango,Tzaneen_C,2024-2025,2,B4,2,18,2025-03-08,TM_03,405.7,13.45,8.0,4.37,6.0,5.0,103.59,139.45,114.3,103.43
MNG-2019-0005,mango,Tzaneen_C,2024-2025,3,B2,16,25,2025-03-13,TM_02,430.17,14.42,8.0,2.22,5.0,5.0,108.49,148.21,123.05,95.68
MNG-2019-0006,mango,Tzaneen_C,2024-2025,1,B3,5,14,2025-02-06,TM_03,367.44,16.75,8.0,5.96,6.0,6.0,110.74,130.42,120.19,74.67
MNG-2019-0006,mango,Tzaneen_C,2024-2025,2,B3,6,6,2025-03-02,TM_02,404.73,15.89,8.0,5.43,,5.0,90.11,124.49,130.81,64.72
MNG-2019-0006,mango,Tzaneen_C,2024-2025,3,B4,6,7,2025-02-07,TM_02,350.62,19.49,8.0,6.07,6.0,6.0,113.59,143.44,116.77,72.54
MNG-2019-0007,mango,Tzaneen_C,2024-2025,1,B4,17,20,2025-02-23,TM_02,429.7,16.51,6.0,5.6,8.0,6.0,77.78,139.39,94.64,68.06
MNG-2019-0007,mango,Tzaneen_C,2024-2025,2,B2,12,11,2025-01-23,TM_03,339.61,16.2,9.0,,9.0,6.0,63.88,150.66,92.99,84.02
MNG-2019-0007,mango,Tzaneen_C,2024-2025,3,B4,12,18,2025-03-07,TM_03,411.69,16.93,7.0,6.66,7.0,5.0,86.29,128.92,81.03,86.12
MNG-2019-0008,mango,Tzaneen_C,2024-2025,1,B4,11,18,2025-02-01,JN_01,405.78,19.48,5.0,3.47,5.0,5.0,77.74,143.6,111.47,87.17
MNG-2019-0008,mango,Tzaneen_C,2024-2025,2,B2,14,15,2025-01-16,TM_01,407.47,16.87,5.0,2.53,6.0,4.0,,143.96,129.98,92.42
MNG-2019-0008,mango,Tzaneen_C,2024-2025,3,B2,18,21,2025-02-14,TM_02,446.58,17.36,5.0,2.97,,5.0,64.93,132.84,108.67,83.83
MNG-2019-0009,mango,Tzaneen_C,2024-2025,1,B1,14,2,2025-01-29,TM_01,250.24,17.81,6.0,4.87,8.0,4.0,84.69,146.65,93.07,100.5
MNG-2019-0009,mango,Tzaneen_C,2024-2025,2,B3,12,17,2025-03-10,TM_01,297.65,18.29,5.0,5.15,8.0,5.0,93.95,132.46,96.74,92.76
MNG-2019-0009,mango,Tzaneen_C,2024-2025,3,B4,13,29,2025-01-20,TM_03,297.87,15.83,6.0,4.09,7.0,4.0,113.27,155.0,78.38,94.57
MNG-2019-0010,mango,Tzaneen_C,2024-2025,1,B4,11,1,2025-01-23,JN_01,352.25,18.73,5.0,5.56,9.0,6.0,118.93,149.4,299.61,80.98
MNG-2019-0010,mango,Tzaneen_C,2024-2025,2,B3,9,25,2025-03-06,TM_01,340.85,18.25,6.0,5.71,7.0,7.0,110.11,135.39,88.97,71.96
MNG-2019-0010,mango,Tzaneen_C,2024-2025,3,B1,9,9,2025-01-23,TM_02,344.3,18.01,4.0,4.53,8.0,5.0,111.18,146.75,87.74,73.67
MNG-2019-0011,mango,Tzaneen_C,2024-2025,1,B4,19,25,2025-03-03,TM_01,365.27,17.62,6.0,,5.0,7.0,87.05,135.04,131.71,95.55
MNG-2019-0011,mango,Tzaneen_C,2024-2025,2,B1,11,9,2025-02-01,JN_01,403.22,17.46,7.0,0.24,5.0,7.0,83.46,128.39,111.8,93.48
MNG-2019-0011,mango,Tzaneen_C,2024-2025,3,B4,13,14,2025-02-24,JN_01,391.92,17.71,7.0,3.18,5.0,8.0,83.32,141.06,125.7,90.24
MNG-2019-0012,mango,Tzaneen_C,2024-2025,1,B4,7,16,2025-01-20,TM_02,325.31,19.86,6.0,6.78,7.0,8.0,109.47,121.4,130.77,76.16
MNG-2019-0012,mango,Tzaneen_C,2024-2025,2,B2,16,28,2025-01-29,TM_01,362.26,20.53,8.0,6.12,6.0,7.0,109.2,120.11,131.57,81.01
MNG-2019-0012,mango,Tzaneen_C,2024-2025,3,B1,9,10,2025-03-11,TM_01,341.86,18.27,7.0,6.14,6.0,9.0,111.08,99.01,134.41,59.75
MNG-2019-0013,mango,Tzaneen_C,2024-2025,1,B1,7,27,2025-03-12,TM_03,376.96,19.51,3.0,1.76,2.0,5.0,108.3,146.94,118.24,67.3
MNG-2019-0013,mango,Tzaneen_C,2024-2025,2,B3,12,16,2025-01-15,TM_02,,18.4,4.0,2.71,3.0,5.0,118.49,153.96,108.16,64.53
MNG-2019-0013,mango,Tzaneen_C,2024-2025,3,B3,3,18,2025-02-27,TM_01,337.87,19.49,4.0,2.93,5.0,6.0,127.83,151.32,119.69,65.31
MNG-2019-0014,mango,Tzaneen_C,2024-2025,1,B4,9,28,2025-03-08,TM_02,272.78,16.54,5.0,5.81,6.0,6.0,110.52,137.53,128.15,
MNG-2019-0014,mango,Tzaneen_C,2024-2025,2,B1,12,3,2025-02-02,TM_01,265.34,17.29,4.0,6.56,8.0,5.0,96.54,143.24,126.14,
MNG-2019-0014,mango,Tzaneen_C,2024-2025,3,B3,14,4,2025-03-10,JN_01,247.62,18.18,,4.98,6.0,7.0,139.68,138.31,117.78,77.96
MNG-2019-0015,mango,Tzaneen_C,2024-2025,1,B2,6,6,2025-03-13,TM_01,361.25,19.55,8.0,3.22,7.0,5.0,97.46,160.46,84.51,70.2
MNG-2019-0015,mango,Tzaneen_C,2024-2025,2,B1,16,10,2025-03-03,TM_01,382.07,18.81,6.0,4.63,6.0,5.0,71.47,155.23,81.71,76.42
MNG-2019-0015,mango,Tzaneen_C,2024-2025,3,B3,12,27,2025-02-18,TM_01,344.25,16.66,6.0,3.7,5.0,6.0,91.89,154.56,71.44,68.54
MNG-2019-0016,mango,Tzaneen_C,2024-2025,1,B3,18,24,2025-02-09,TM_02,330.41,12.13,6.0,6.05,5.0,7.0,125.73,173.11,106.92,96.78
MNG-2019-0016,mango,Tzaneen_C,2024-2025,2,B2,6,25,2025-02-26,TM_02,280.96,12.43,6.0,6.79,4.0,5.0,108.1,149.29,102.08,99.63
MNG-2019-0016,mango,Tzaneen_C,2024-2025,3,B2,11,4,2025-02-26,TM_01,301.89,12.98,4.0,5.05,5.0,6.0,117.78,160.31,104.37,87.08
MNG-2019-0017,mango,Tzaneen_C,2024-2025,1,B1,13,4,2025-01-31,JN_01,384.03,13.73,5.0,2.86,4.0,5.0,133.95,441.62,100.57,91.6
MNG-2019-0017,mango,Tzaneen_C,2024-2025,2,B1,10,1,2025-02-21,JN_01,390.45,15.66,5.0,1.91,5.0,5.0,111.33,161.09,93.62,71.15
MNG-2019-0017,mango,Tzaneen_C,2024-2025,3,B2,2,21,2025-02-16,TM_03,337.95,15.23,5.0,2.95,4.0,3.0,,166.95,98.31,93.76
MNG-2019-0018,mango,Tzaneen_C,2024-2025,1,B1,16,26,2025-03-12,JN_01,359.83,16.55,6.0,1.27,7.0,4.0,114.82,120.1,97.04,81.75
MNG-2019-0018,mango,Tzaneen_C,2024-2025,2,B1,15,8,2025-03-07,TM_03,251.41,18.93,6.0,2.66,8.0,6.0,82.44,121.68,97.88,82.9
MNG-2019-0018,mango,Tzaneen_C,2024-2025,3,B2,1,1,2025-01-30,TM_02,332.88,16.68,6.0,2.52,6.0,5.0,77.72,125.56,88.43,92.47
MNG-2019-0019,mango,Tzaneen_C,2024-2025,1,B3,5,3,2025-02-08,TM_01,333.59,15.0,5.0,5.92,5.0,5.0,115.0,130.32,122.51,79.68
MNG-2019-0019,mango,Tzaneen_C,2024-2025,2,B1,1,22,2025-03-12,TM_03,346.31,18.47,7.0,7.65,5.0,4.0,120.36,135.26,129.86,88.12
MNG-2019-0019,mango,Tzaneen_C,2024-2025,3,B1,17,4,2025-01-17,TM_01,310.51,18.16,5.0,6.73,,4.0,135.16,127.67,124.12,98.9
MNG-2019-0020,mango,Tzaneen_C,2024-2025,1,B4,18,29,2025-01-20,TM_01,352.86,16.0,8.0,8.11,5.0,6.0,129.92,128.54,112.53,73.05
MNG-2019-0020,mango,Tzaneen_C,2024-2025,2,B2,15,16,2025-02-07,TM_01,346.87,16.29,8.0,8.14,5.0,6.0,113.24,127.85,124.72,86.26
MNG-2019-0020,mango,Tzaneen_C,2024-2025,3,B4,2,14,2025-02-20,TM_02,346.57,17.29,7.0,7.86,5.0,6.0,112.95,139.67,124.58,
MNG-2019-0021,mango,Tzaneen_C,2024-2025,1,B4,6,12,2025-01-16,TM_02,376.87,13.98,2.0,2.31,4.0,5.0,83.45,153.14,129.13,71.55
MNG-2019-0021,mango,Tzaneen_C,2024-2025,3,B4,6,19,2025-02-04,TM_02,335.01,16.15,4.0,0.89,5.0,4.0,82.06,172.84,103.3,70.18
MNG-2019-0022,mango,Tzaneen_C,2024-2025,1,B4,8,13,2025-02-12,JN_01,380.48,15.75,5.0,,6.0,5.0,125.45,126.09,122.16,113.24
MNG-2019-0022,mango,Tzaneen_C,2024-2025,2,B2,13,25,2025-02-25,TM_01,377.86,17.08,,4.18,4.0,5.0,119.84,118.12,107.88,116.74
MNG-2019-0022,mango,Tzaneen_C,2024-2025,3,B2,3,29,2025-02-05,TM_02,420.9,16.34,4.0,5.64,6.0,6.0,125.01,135.98,114.22,105.15
MNG-2019-0023,mango,Tzaneen_C,2024-2025,1,B4,18,15,2025-02-03,TM_02,417.93,19.82,7.0,5.65,5.0,5.0,74.16,142.0,96.77,84.44
MNG-2019-0023,mango,Tzaneen_C,2024-2025,2,B1,15,13,2025-01-25,TM_03,360.26,17.59,6.0,5.0,5.0,5.0,76.89,135.42,98.87,93.98
MNG-2019-0023,mango,Tzaneen_C,2024-2025,3,B3,14,16,2025-03-03,TM_02,305.33,17.41,7.0,5.12,6.0,4.0,89.06,142.05,,102.49
MNG-2019-0024,mango,Tzaneen_C,2024-2025,1,B1,12,21,2025-01-19,TM_01,421.34,18.41,6.0,6.05,4.0,7.0,74.13,133.83,65.08,65.9
MNG-2019-0024,mango,Tzaneen_C,2024-2025,2,B3,17,27,2025-01-26,TM_02,429.7,16.68,5.0,5.06,,7.0,53.64,134.82,83.66,71.55
MNG-2019-0024,mango,Tzaneen_C,2024-2025,3,B1,13,23,2025-01-15,TM_03,378.45,18.18,6.0,4.16,4.0,7.0,72.59,128.5,75.92,72.61
MNG-2019-0025,mango,Tzaneen_C,2024-2025,1,B3,6,22,2025-01-25,TM_02,424.11,18.25,7.0,1.86,1.0,3.0,143.88,138.02,103.68,80.41
MNG-2019-0025,mango,Tzaneen_C,2024-2025,2,B3,18,11,2025-02-01,TM_03,438.55,18.87,5.0,2.83,1.0,5.0,154.83,159.96,96.84,88.65
MNG-2019-0025,mango,Tzaneen_C,2024-2025,3,B2,17,10,2025-01-31,JN_01,395.88,17.41,5.0,1.32,1.0,6.0,141.41,143.86,101.99,86.08
MNG-2019-0026,mango,Tzaneen_C,2024-2025,1,B2,6,5,2025-01-16,JN_01,281.77,14.62,4.0,3.83,,6.0,125.14,132.3,133.76,94.32
MNG-2019-0026,mango,Tzaneen_C,2024-2025,2,B2,13,3,2025-03-04,TM_02,297.03,14.72,6.0,3.82,8.0,1.0,117.06,113.41,121.86,100.1
MNG-2019-0026,mango,Tzaneen_C,2024-2025,3,B2,11,13,2025-02-28,JN_01,285.03,14.9,5.0,5.07,6.0,5.0,127.5,136.84,116.47,99.32
MNG-2020-0001,mango,Tzaneen_C,2024-2025,1,B3,1,2,2025-02-13,TM_02,314.57,16.45,9.0,4.5,8.0,5.0,139.62,146.23,107.99,89.89
MNG-2020-0001,mango,Tzaneen_C,2024-2025,2,B1,9,13,2025-03-07,JN_01,338.71,15.22,6.0,3.04,8.0,5.0,138.72,139.57,107.14,100.13
MNG-2020-0001,mango,Tzaneen_C,2024-2025,3,B1,17,4,2025-01-18,TM_02,301.58,14.85,5.0,4.6,8.0,6.0,121.81,141.19,113.34,94.02
MNG-2020-0002,mango,Tzaneen_C,2024-2025,1,B3,18,6,2025-03-14,JN_01,321.69,13.33,5.0,5.12,3.0,6.0,90.96,158.27,81.39,72.87
MNG-2020-0002,mango,Tzaneen_C,2024-2025,2,B1,16,2,2025-02-13,TM_03,364.66,14.81,4.0,4.76,2.0,6.0,87.11,153.5,81.95,74.77
MNG-2020-0002,mango,Tzaneen_C,2024-2025,3,B3,16,6,2025-03-11,TM_01,321.19,14.77,5.0,6.04,4.0,6.0,77.02,158.05,66.14,73.3
MNG-2020-0003,mango,Tzaneen_C,2024-2025,1,B1,15,4,2025-02-28,TM_03,258.67,15.9,7.0,3.92,4.0,6.0,115.52,128.66,118.2,87.89
MNG-2020-0003,mango,Tzaneen_C,2024-2025,2,B2,6,2,2025-02-18,JN_01,298.59,14.05,6.0,3.83,4.0,6.0,113.02,136.54,127.01,89.31
MNG-2020-0003,mango,Tzaneen_C,2024-2025,3,B3,8,4,2025-01-30,TM_01,,14.91,5.0,4.23,5.0,5.0,113.42,124.08,118.94,80.83
MNG-2020-0004,mango,Tzaneen_C,2024-2025,1,B2,7,13,2025-02-02,TM_03,370.28,18.44,5.0,7.11,5.0,6.0,81.5,128.45,,72.62
MNG-2020-0004,mango,Tzaneen_C,2024-2025,2,B3,11,23,2025-03-01,JN_01,386.17,16.72,5.0,7.48,4.0,5.0,101.18,134.7,102.91,61.43
MNG-2020-0004,mango,Tzaneen_C,2024-2025,3,B2,16,4,2025-02-21,TM_01,365.25,17.92,6.0,6.29,5.0,5.0,86.19,138.63,93.16,76.43
MNG-2020-0005,mango,Tzaneen_C,2024-2025,1,B3,4,7,2025-03-01,TM_01,341.11,17.02,5.0,1.75,5.0,6.0,99.77,142.4,118.7,80.95
MNG-2020-0005,mango,Tzaneen_C,2024-2025,2,B3,11,14,2025-03-12,TM_01,397.62,17.68,6.0,3.1,7.0,6.0,83.55,134.4,111.69,88.23
MNG-2020-0005,mango,Tzaneen_C,2024-2025,3,B1,15,7,2025-02-02,JN_01,396.73,17.6,6.0,2.34,6.0,5.0,109.11,123.98,117.59,77.23
MNG-2020-0006,mango,Tzaneen_C,2024-2025,1,B1,19,23,2025-02-05,TM_01,314.49,16.72,6.0,4.72,6.0,3.0,116.78,156.63,110.42,83.75
MNG-2020-0006,mango,Tzaneen_C,2024-2025,2,B3,3,11,2025-02-12,JN_01,255.73,15.24,8.0,2.03,3.0,4.0,129.89,154.87,105.0,96.66
MNG-2020-0006,mango,Tzaneen_C,2024-2025,3,B4,5,15,2025-01-26,TM_03,269.81,16.31,7.0,3.14,6.0,4.0,116.83,144.61,101.54,77.94
MNG-2020-0007,mango,Tzaneen_C,2024-2025,1,B4,9,18,2025-02-13,JN_01,221.43,16.55,5.0,2.45,1.0,8.0,64.77,126.06,108.36,100.38
MNG-2020-0007,mango,Tzaneen_C,2024-2025,2,B2,11,17,2025-01-22,TM_03,242.08,17.46,5.0,3.07,9.0,8.0,85.05,121.32,108.97,90.9
MNG-2020-0008,mango,Tzaneen_C,2024-2025,1,B1,10,12,2025-03-11,JN_01,280.09,18.0,8.0,2.18,3.0,5.0,84.13,145.23,111.12,72.83
MNG-2020-0008,mango,Tzaneen_C,2024-2025,2,B4,9,27,2025-01-28,TM_02,333.38,16.48,7.0,1.54,3.0,5.0,97.36,146.36,112.6,64.91
MNG-2020-0008,mango,Tzaneen_C,2024-2025,3,B3,16,21,2025-03-07,TM_01,323.51,17.55,8.0,2.61,3.0,6.0,92.9,151.6,116.78,66.96
MNG-2020-0009,mango,Tzaneen_C,2024-2025,1,B2,4,12,2025-02-17,TM_02,363.51,14.38,8.0,3.56,4.0,7.0,106.27,148.29,69.68,89.25
MNG-2020-0009,mango,Tzaneen_C,2024-2025,2,B2,14,2,2025-02-01,TM_01,389.5,16.79,9.0,,4.0,5.0,117.5,148.54,92.01,91.84
MNG-2020-0009,mango,Tzaneen_C,2024-2025,3,B3,8,12,2025-02-01,TM_01,369.77,16.36,8.0,3.59,4.0,6.0,114.13,154.91,84.56,84.01
MNG-2020-0010,mango,Tzaneen_C,2024-2025,1,B2,7,9,2025-02-23,TM_01,314.05,18.69,5.0,5.9,3.0,5.0,114.05,150.87,113.8,95.8
MNG-2020-0010,mango,Tzaneen_C,2024-2025,2,B2,9,19,2025-03-03,TM_02,301.38,16.55,4.0,5.4,2.0,,127.31,142.53,106.49,105.77
MNG-2020-0010,mango,Tzaneen_C,2024-2025,3,B2,4,23,2025-02-03,TM_03,309.75,18.47,4.0,4.12,2.0,4.0,106.56,131.72,90.41,93.81
MNG-2020-0011,mango,Tzaneen_C,2024-2025,1,B1,12,29,2025-03-12,TM_02,,15.55,7.0,2.97,6.0,5.0,97.39,160.16,87.52,61.99
MNG-2020-0011,mango,Tzaneen_C,2024-2025,2,B4,10,10,2025-03-15,TM_01,346.2,17.67,4.0,3.98,7.0,4.0,103.92,157.77,95.05,64.59
MNG-2020-0011,mango,Tzaneen_C,2024-2025,3,B4,11,6,2025-01-20,TM_02,369.14,16.09,7.0,2.29,6.0,6.0,104.15,154.2,91.57,51.04
MNG-2020-0012,mango,Tzaneen_C,2024-2025,1,B3,4,10,2025-01-28,TM_01,464.91,22.47,5.0,2.74,5.0,5.0,88.36,132.62,132.59,86.79
MNG-2020-0012,mango,Tzaneen_C,2024-2025,2,B2,18,16,2025-03-14,TM_01,404.16,21.02,6.0,1.67,6.0,5.0,78.51,123.65,139.98,77.69
MNG-2020-0012,mango,Tzaneen_C,2024-2025,3,B4,11,19,2025-03-01,JN_01,424.52,23.92,5.0,2.17,5.0,5.0,106.87,134.0,120.43,79.57
MNG-2020-0013,mango,Tzaneen_C,2024-2025,1,B2,16,12,2025-02-24,TM_03,286.69,18.3,8.0,4.94,5.0,4.0,105.54,114.18,108.52,70.06
MNG-2020-0013,mango,Tzaneen_C,2024-2025,2,B4,3,26,2025-01-27,JN_01,258.9,21.71,8.0,5.46,5.0,4.0,126.21,111.71,126.81,79.23
MNG-2020-0013,mango,Tzaneen_C,2024-2025,3,B4,3,17,2025-02-20,TM_01,325.17,18.87,9.0,6.21,5.0,4.0,103.25,114.77,114.81,83.04
MNG-2020-0014,mango,Tzaneen_C,2024-2025,2,B1,5,13,2025-03-04,TM_03,451.1,17.53,6.0,1.78,6.0,6.0,73.53,141.97,127.16,64.83
MNG-2020-0014,mango,Tzaneen_C,2024-2025,3,B4,11,19,2025-03-09,JN_01,420.19,16.43,9.0,2.3,7.0,6.0,79.55,136.4,134.34,68.81
MNG-2020-0015,mango,Tzaneen_C,2024-2025,1,B1,15,13,2025-02-14,TM_03,318.37,17.15,4.0,4.91,4.0,4.0,51.61,154.2,96.58,53.15
MNG-2020-0015,mango,Tzaneen_C,2024-2025,2,B4,15,13,2025-02-20,JN_01,278.44,19.4,5.0,3.37,6.0,3.0,63.13,145.32,111.92,50.66
MNG-2020-0015,mango,Tzaneen_C,2024-2025,3,B1,17,11,2025-02-16,JN_01,251.74,14.48,5.0,4.39,5.0,4.0,65.53,139.22,95.07,51.43
MNG-2020-0016,mango,Tzaneen_C,2024-2025,1,B4,12,23,2025-02-11,TM_02,356.11,17.4,4.0,2.83,7.0,7.0,134.63,146.6,125.64,78.12
MNG-2020-0016,mango,Tzaneen_C,2024-2025,2,B4,9,26,2025-03-03,TM_01,420.59,16.51,6.0,2.52,7.0,5.0,143.84,145.06,124.88,78.62
MNG-2020-0016,mango,Tzaneen_C,2024-2025,3,B2,16,20,2025-03-09,JN_01,1167.12,16.92,5.0,3.98,6.0,5.0,141.31,147.54,111.8,67.96
MNG-2020-0017,mango,Tzaneen_C,2024-2025,1,B1,1,14,2025-03-15,TM_01,385.67,16.85,7.0,4.82,5.0,5.0,86.73,151.97,94.33,72.82
MNG-2020-0017,mango,Tzaneen_C,2024-2025,2,B2,3,7,2025-02-24,TM_02,412.25,19.29,9.0,4.1,4.0,5.0,102.58,142.73,,73.75
MNG-2020-0017,mango,Tzaneen_C,2024-2025,3,B3,8,8,2025-01-27,TM_01,416.73,17.31,6.0,4.73,3.0,4.0,110.35,136.09,97.3,78.96
MNG-2020-0018,mango,Tzaneen_C,2024-2025,1,B4,18,12,2025-01-25,TM_01,372.63,17.04,7.0,-0.13,5.0,4.0,51.62,122.79,81.62,83.34
MNG-2020-0018,mango,Tzaneen_C,2024-2025,2,B3,3,8,2025-01-25,JN_01,351.59,15.97,6.0,2.25,6.0,6.0,45.53,126.7,91.93,73.55
MNG-2020-0018,mango,Tzaneen_C,2024-2025,3,B4,16,13,2025-02-07,TM_02,366.78,15.7,7.0,0.99,3.0,5.0,72.08,129.13,93.25,76.76
MNG-2020-0019,mango,Tzaneen_C,2024-2025,1,B4,12,29,2025-02-27,TM_02,447.34,15.59,4.0,2.91,5.0,4.0,92.42,154.54,104.36,93.0
MNG-2020-0019,mango,Tzaneen_C,2024-2025,2,B3,6,23,2025-03-06,TM_03,382.24,15.62,4.0,4.72,7.0,5.0,80.03,147.69,108.58,83.29
MNG-2020-0019,mango,Tzaneen_C,2024-2025,3,B3,12,27,2025-02-05,TM_02,411.18,16.37,5.0,3.71,6.0,5.0,68.3,151.91,111.56,91.72
MNG-2020-0020,mango,Tzaneen_C,2024-2025,1,B1,1,21,2025-01-18,JN_01,301.12,18.35,4.0,4.87,5.0,5.0,75.37,147.11,,63.09
MNG-2020-0020,mango,Tzaneen_C,2024-2025,2,B4,2,2,2025-02-16,TM_02,299.35,17.47,4.0,5.2,5.0,4.0,58.47,149.54,90.33,70.74
MNG-2020-0020,mango,Tzaneen_C,2024-2025,3,B2,13,17,2025-02-21,TM_02,358.95,19.12,4.0,3.52,3.0,4.0,44.8,154.94,104.17,59.03
MNG-2020-0021,mango,Tzaneen_C,2024-2025,1,B2,9,27,2025-01-22,TM_02,371.63,18.62,,2.16,4.0,7.0,100.42,160.39,91.72,64.37
MNG-2020-0021,mango,Tzaneen_C,2024-2025,2,B2,8,15,2025-02-19,TM_02,347.27,,3.0,2.07,2.0,7.0,131.11,144.89,97.92,83.54
MNG-2020-0021,mango,Tzaneen_C,2024-2025,3,B2,15,13,2025-01-19,TM_02,356.07,18.86,2.0,0.72,2.0,7.0,112.55,149.58,89.31,64.09
MNG-2020-0022,mango,Tzaneen_C,2024-2025,1,B4,8,8,2025-02-28,TM_01,328.58,15.59,6.0,5.53,6.0,4.0,109.49,140.87,80.5,63.07
MNG-2020-0022,mango,Tzaneen_C,2024-2025,2,B3,1,22,2025-02-26,TM_01,375.74,14.99,6.0,2.87,5.0,5.0,122.02,141.48,80.48,57.27
MNG-2020-0022,mango,Tzaneen_C,2024-2025,3,B4,16,19,2025-01-21,TM_01,370.6,16.91,6.0,5.0,6.0,5.0,132.04,134.93,82.89,48.07
MNG-2020-0023,mango,Tzaneen_C,2024-2025,1,B4,3,2,2025-01-30,JN_01,405.33,20.15,4.0,2.77,4.0,7.0,105.55,146.93,107.09,80.28
MNG-2020-0023,mango,Tzaneen_C,2024-2025,2,B2,2,18,2025-02-04,TM_01,362.83,17.42,5.0,1.15,7.0,6.0,130.96,152.65,101.55,71.29
MNG-2020-0023,mango,Tzaneen_C,2024-2025,3,B1,12,8,2025-02-06,TM_03,363.19,18.97,4.0,1.36,5.0,6.0,122.91,153.08,97.7,75.4
MNG-2020-0024,mango,Tzaneen_C,2024-2025,1,B4,16,14,2025-02-03,JN_01,317.75,16.91,5.0,8.53,6.0,7.0,76.87,147.2,123.69,66.51
MNG-2020-0024,mango,Tzaneen_C,2024-2025,2,B4,6,25,2025-03-03,TM_02,325.7,13.16,5.0,9.0,8.0,8.0,89.59,,107.85,88.52
MNG-2020-0024,mango,Tzaneen_C,2024-2025,3,B3,13,26,2025-01-22,TM_03,369.86,18.76,5.0,6.84,7.0,8.0,72.61,149.44,110.78,82.46
MNG-2020-0025,mango,Tzaneen_C,2024-2025,1,B2,13,15,2025-02-02,TM_03,392.75,18.45,7.0,5.46,5.0,3.0,103.87,123.54,91.08,93.8
MNG-2020-0025,mango,Tzaneen_C,2024-2025,2,B3,10,1,2025-03-09,TM_02,376.12,16.78,7.0,3.98,5.0,3.0,124.09,125.65,99.49,83.03
MNG-2020-0025,mango,Tzaneen_C,2024-2025,3,B1,7,14,2025-01-26,JN_01,448.7,19.72,8.0,4.35,5.0,3.0,92.37,131.9,87.39,102.65
MNG-2020-0026,mango,Tzaneen_C,2024-2025,1,B4,13,3,2025-02-09,TM_03,,19.4,4.0,5.21,4.0,5.0,89.78,137.65,119.02,72.37
MNG-2020-0026,mango,Tzaneen_C,2024-2025,2,B4,6,18,2025-02-03,TM_02,425.59,19.03,6.0,6.02,4.0,4.0,74.61,143.19,114.75,62.41
MNG-2020-0026,mango,Tzaneen_C,2024-2025,3,B4,12,16,2025-03-03,TM_03,419.09,21.23,6.0,6.41,5.0,6.0,82.23,,107.55,68.57
MNG-2021-0001,mango,Tzaneen_C,2024-2025,1,B1,8,26,2025-01-28,TM_01,364.89,17.55,8.0,5.65,6.0,3.0,107.5,142.09,97.45,83.95
MNG-2021-0001,mango,Tzaneen_C,2024-2025,2,B3,5,4,2025-03-02,JN_01,353.82,17.29,8.0,7.13,5.0,6.0,115.93,128.17,92.24,71.87
MNG-2021-0001,mango,Tzaneen_C,2024-2025,3,B3,5,10,2025-01-22,TM_02,,17.42,9.0,5.62,3.0,7.0,112.46,145.55,95.12,85.38
MNG-2021-0002,mango,Tzaneen_C,2024-2025,1,B1,17,27,2025-01-23,JN_01,364.23,14.26,5.0,4.82,2.0,6.0,108.19,152.71,112.83,81.62
MNG-2021-0002,mango,Tzaneen_C,2024-2025,2,B4,13,10,2025-03-08,JN_01,328.14,14.49,6.0,5.47,2.0,,118.7,155.79,128.1,80.13
